100000	0.9	Ebola	0.25	10
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1096b7550>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109226a58>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109e35860>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1093615c0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a4ece80>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a109278>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10928f898>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109cdfb70>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1098d9e48>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a13cf60>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10935d908>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1091f51d0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1098bd2b0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a1a5c88>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a092cc0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a106748>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10973e0f0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1097b3f98>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109222438>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1096ae208>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1093cc048>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109234518>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a006240>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109445908>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a10f898>	False	False	Ebola
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109756a58>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10992f048>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109eef3c8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a516358>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1095a2fd0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a209da0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a23f908>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109240630>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1097b66a0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109d37cc0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1097f2518>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10992ff60>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1093b5748>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109b29588>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109208f28>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109ad9208>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109ee6048>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10932a978>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109393f28>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10952ec18>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10925ee80>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10992f630>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1099509b0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10983f9b0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109306898>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1099ab550>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109ca7518>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109596ef0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109e293c8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109f1fe48>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10951fda0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109bba048>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1095ae828>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1092f8b00>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a041e48>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a1174e0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10a426320>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109f075f8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109861ef0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109651240>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x10993b6a0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1094abf98>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109657ba8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1094457b8>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109a92748>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109fe75c0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x1097749b0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109a74358>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109382b70>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109c1a6a0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109565470>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109fffef0>	False	True	None
<person.Person object at 0x109ae69b0>	<person.Person object at 0x109550cc0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109f52160>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109516b00>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109f5ba58>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1098a6e80>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109537908>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a06e630>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109b90c18>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a056470>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109fdebe0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109e0c7f0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a3e73c8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1093acac8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10978f908>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109bd8e48>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10968da58>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x108ea96a0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1092f1080>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109cf4da0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109a8cf98>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10925e358>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109e71fd0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109f19eb8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a1ee320>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109c9b160>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a1f4978>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109be88d0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109c54860>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109f1c630>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109516e10>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109549be0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10987cf28>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109219c88>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a38ef98>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109e78828>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109a68358>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a4117f0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a385ac8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1097925f8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1096ab898>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109400a20>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1093ac0b8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109a628d0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109d2e2b0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109504f28>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a12c748>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10982ea20>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109c510f0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1095e5da0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1099daef0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a17b048>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109c39828>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109a6b9b0>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a397518>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1095b1390>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1099e8ba8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x109a46860>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10996ec88>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x10a120160>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1096909e8>	False	True	None
<person.Person object at 0x109ae9f28>	<person.Person object at 0x1098a8780>	False	True	None
